time_s,F1,F2,F3,F4,F5
1.1600,807.7,888.8,1207.9,2497.9,2787.3
1.1700,806.9,887.3,1209.4,2494.3,2814.7
1.1800,807.8,876.1,1208.0,2497.7,2794.1
1.1900,808.2,876.0,1209.1,2495.8,2793.8
1.2000,807.7,888.4,1209.5,2494.3,2819.6
1.2100,807.7,888.4,1207.6,2498.5,2783.7
1.2200,807.0,887.2,1209.2,2494.7,2812.9
1.2300,807.9,875.4,1207.8,2498.2,2790.4
1.2400,808.2,875.5,1208.9,2496.4,2790.8
1.2500,807.8,888.2,1209.3,2494.7,2817.6
1.2600,807.8,888.0,1207.4,2499.0,2779.6
1.2700,807.0,887.0,1209.0,2495.2,2810.8
1.2800,807.9,874.5,1207.6,2498.7,2786.3
1.2900,808.3,874.9,1208.6,2497.0,2787.3
1.3000,807.9,888.0,1209.0,2495.2,2815.4
1.3100,807.9,887.4,1207.1,2499.6,2775.0
1.3200,807.1,886.8,1208.7,2495.7,2808.4
1.3300,808.0,873.6,1207.3,2499.3,2781.8
1.3400,808.4,874.2,1208.4,2497.6,2783.5
1.3500,807.9,887.8,1208.8,2495.6,2812.9
1.3600,808.0,886.7,1206.8,2500.2,2770.2
1.3700,807.2,886.6,1208.5,2496.2,2805.8
1.3800,808.1,872.5,1207.1,2499.8,2776.9
1.3900,808.4,873.5,1208.1,2498.1,2779.6
1.4000,808.0,887.5,1208.6,2496.1,2810.3
1.4100,808.0,886.0,1206.6,2500.7,2765.1
1.4200,807.2,886.3,1208.3,2496.7,2803.1
1.4300,808.1,871.4,1206.9,2500.3,2772.0
1.4400,808.5,872.6,1207.9,2498.7,2775.5
1.4500,808.1,887.2,1208.4,2496.6,2807.6
1.4600,808.1,885.2,1206.4,2501.2,2760.1
1.4700,807.3,885.9,1208.1,2497.1,2800.3
1.4800,808.2,870.2,1206.7,2500.8,2767.1
1.4900,808.5,871.8,1207.7,2499.2,2771.5
1.5000,808.1,886.9,1208.2,2497.0,2805.0
1.5100,808.2,884.4,1206.2,2501.7,2755.2
1.5200,807.4,885.6,1207.9,2497.5,2797.7
1.5300,808.2,869.1,1206.5,2501.2,2762.5
1.5400,808.6,871.0,1207.5,2499.6,2767.8
1.5500,808.2,886.6,1208.0,2497.4,2802.6
1.5600,808.2,883.7,1206.0,2502.1,2750.9
1.5700,807.4,885.3,1207.7,2497.9,2795.4
1.5800,808.3,868.1,1206.4,2501.5,2758.5
1.5900,808.6,870.3,1207.3,2500.0,2764.7
1.6000,808.2,886.3,1207.9,2497.7,2800.7
1.6100,808.3,883.1,1205.9,2502.4,2747.4
1.6200,807.4,885.1,1207.6,2498.1,2793.7
1.6300,808.3,867.3,1206.3,2501.8,2755.5
1.6400,808.7,869.8,1207.2,2500.2,2762.5
1.6500,808.2,886.2,1207.8,2497.9,2799.4
1.6600,808.3,882.7,1205.8,2502.5,2745.2
1.6700,807.5,884.9,1207.6,2498.3,2792.7
1.6800,808.3,866.9,1206.2,2501.9,2754.1
1.6900,808.7,869.6,1207.2,2500.3,2761.6
1.7000,808.2,886.1,1207.8,2497.9,2799.1
1.7100,808.3,882.7,1205.8,2502.6,2744.9
1.7200,807.5,885.0,1207.6,2498.3,2792.7
1.7300,808.3,867.1,1206.2,2501.8,2754.7
1.7400,808.7,869.8,1207.2,2500.2,2762.5
1.7500,808.2,886.2,1207.9,2497.8,2800.0
1.7600,808.3,883.1,1205.9,2502.4,2747.2
1.7700,807.4,885.2,1207.7,2498.0,2794.3
1.7800,808.3,868.0,1206.4,2501.6,2758.3
1.7900,808.6,870.6,1207.4,2499.9,2765.9
1.8000,808.2,886.6,1208.0,2497.4,2802.6
1.8100,808.2,884.1,1206.1,2501.9,2753.0
1.8200,807.4,885.6,1207.9,2497.5,2798.0
1.8300,808.2,869.9,1206.6,2500.9,2765.8
1.8400,808.5,872.1,1207.7,2499.0,2772.8
1.8500,808.0,887.2,1208.4,2496.6,2807.7
1.8600,808.1,885.8,1206.5,2500.9,2763.9
1.8700,807.2,886.4,1208.4,2496.4,2804.5
1.8800,808.0,873.0,1207.2,2499.6,2779.0
1.8900,808.3,874.4,1208.4,2497.4,2784.5
1.9000,807.8,888.1,1209.1,2495.0,2816.3
1.9100,807.8,888.2,1207.5,2498.7,2781.8
1.9200,806.9,887.3,1209.3,2494.4,2814.5
1.9300,807.7,877.1,1208.4,2496.9,2799.3
1.9400,808.0,877.2,1209.8,2494.3,2801.2
1.9500,807.5,888.8,1210.1,2492.8,2825.5
1.9600,807.4,889.8,1208.8,2495.9,2798.9
1.9700,807.5,884.4,1207.3,2498.8,2788.8
