time_s,F1,F2,F3,F4,F5
1.1416,477.7,880.4,1621.3,2486.6,3335.2
1.1516,500.9,831.4,1637.3,2803.2,3878.9
1.1616,528.6,894.4,1667.9,2518.5,3246.0
1.1716,494.6,889.2,1620.3,2510.5,3322.8
1.1816,491.1,818.9,1612.5,2772.8,3828.0
1.1916,477.7,880.4,1621.3,2486.6,3335.2
1.2016,500.9,831.4,1637.3,2803.2,3878.9
1.2116,528.6,894.4,1667.9,2518.5,3246.0
1.2216,494.6,889.2,1620.3,2510.5,3322.8
1.2316,491.1,818.9,1612.5,2772.8,3828.0
1.2416,477.7,880.4,1621.3,2486.6,3335.2
1.2516,500.9,831.4,1637.3,2803.2,3878.9
1.2616,528.6,894.4,1667.9,2518.5,3246.0
1.2716,494.6,889.2,1620.3,2510.5,3322.8
1.2816,491.1,818.9,1612.5,2772.8,3828.0
1.2916,477.7,880.4,1621.3,2486.6,3335.2
1.3016,500.9,831.4,1637.3,2803.2,3878.9
1.3116,528.6,894.4,1667.9,2518.5,3246.0
1.3216,494.6,889.2,1620.3,2510.5,3322.8
1.3316,491.1,818.9,1612.5,2772.8,3828.0
1.3416,477.7,880.4,1621.3,2486.6,3335.2
1.3516,500.9,831.4,1637.3,2803.2,3878.9
1.3616,528.6,894.4,1667.9,2518.5,3246.0
1.3716,494.6,889.2,1620.3,2510.5,3322.8
1.3816,491.1,818.9,1612.5,2772.8,3828.0
1.3916,477.7,880.4,1621.3,2486.6,3335.2
1.4016,500.9,831.4,1637.3,2803.2,3878.9
1.4116,528.6,894.4,1667.9,2518.5,3246.0
1.4216,494.6,889.2,1620.3,2510.5,3322.8
1.4316,491.1,818.9,1612.5,2772.8,3828.0
1.4416,477.7,880.4,1621.3,2486.6,3335.2
1.4516,500.9,831.4,1637.3,2803.2,3878.9
1.4616,528.6,894.4,1667.9,2518.5,3246.0
1.4716,494.6,889.2,1620.3,2510.5,3322.8
1.4816,491.1,818.9,1612.5,2772.8,3828.0
1.4916,477.7,880.4,1621.3,2486.6,3335.2
1.5016,500.9,831.4,1637.3,2803.2,3878.9
1.5116,528.6,894.4,1667.9,2518.5,3246.0
1.5216,494.6,889.2,1620.3,2510.5,3322.8
1.5316,491.1,818.9,1612.5,2772.8,3828.0
1.5416,477.7,880.4,1621.3,2486.6,3335.2
1.5516,500.9,831.4,1637.3,2803.2,3878.9
1.5616,528.6,894.4,1667.9,2518.5,3246.0
1.5716,494.6,889.2,1620.3,2510.5,3322.8
1.5816,491.1,818.9,1612.5,2772.8,3828.0
1.5916,477.7,880.4,1621.3,2486.6,3335.2
1.6016,500.9,831.4,1637.3,2803.2,3878.9
1.6116,528.6,894.4,1667.9,2518.5,3246.0
1.6216,494.6,889.2,1620.3,2510.5,3322.8
1.6316,491.1,818.9,1612.5,2772.8,3828.0
1.6416,477.7,880.4,1621.3,2486.6,3335.2
1.6516,500.9,831.4,1637.3,2803.2,3878.9
1.6616,528.6,894.4,1667.9,2518.5,3246.0
1.6716,494.6,889.2,1620.3,2510.5,3322.8
1.6816,491.1,818.9,1612.5,2772.8,3828.0
1.6916,477.7,880.4,1621.3,2486.6,3335.2
1.7016,500.9,831.4,1637.3,2803.2,3878.9
1.7116,528.6,894.4,1667.9,2518.5,3246.0
1.7216,494.6,889.2,1620.3,2510.5,3322.8
1.7316,491.1,818.9,1612.5,2772.8,3828.0
1.7416,477.7,880.4,1621.3,2486.6,3335.2
1.7516,500.9,831.4,1637.3,2803.2,3878.9
1.7616,528.6,894.4,1667.9,2518.5,3246.0
1.7716,494.6,889.2,1620.3,2510.5,3322.8
1.7816,491.1,818.9,1612.5,2772.8,3828.0
1.7916,477.7,880.4,1621.3,2486.6,3335.2
1.8016,500.9,831.4,1637.3,2803.2,3878.9
1.8116,528.6,894.4,1667.9,2518.5,3246.0
1.8216,494.6,889.2,1620.3,2510.5,3322.8
1.8316,491.1,818.9,1612.5,2772.8,3828.0
1.8416,477.7,880.4,1621.3,2486.6,3335.2
1.8516,500.9,831.4,1637.3,2803.2,3878.9
1.8616,528.6,894.4,1667.9,2518.5,3246.0
1.8716,494.6,889.2,1620.3,2510.5,3322.8
1.8816,491.1,818.9,1612.5,2772.8,3828.0
1.8916,477.7,880.4,1621.3,2486.6,3335.2
1.9016,500.9,831.4,1637.3,2803.2,3878.9
1.9116,528.6,894.4,1667.9,2518.5,3246.0
1.9216,494.6,889.2,1620.3,2510.5,3322.8
1.9316,491.1,818.9,1612.5,2772.8,3828.0
1.9416,477.7,880.4,1621.3,2486.6,3335.2
1.9516,500.9,831.4,1637.3,2803.2,3878.9
1.9616,528.6,894.4,1667.9,2518.5,3246.0
1.9716,494.6,889.2,1620.3,2510.5,3322.8
1.9816,491.1,818.9,1612.5,2772.8,3828.0
