time_s,F1,F2,F3,F4,F5
1.1316,377.7,870.0,1737.4,2583.8,3417.5
1.1416,317.2,821.5,1638.9,2468.4,3337.7
1.1516,370.4,925.9,1778.9,2603.5,3436.4
1.1616,346.5,836.8,1621.2,2470.7,3350.2
1.1716,420.3,1091.3,1906.2,2714.7,3513.3
1.1816,377.7,870.0,1737.4,2583.8,3417.5
1.1916,317.2,821.5,1638.9,2468.4,3337.7
1.2016,370.4,925.9,1778.9,2603.5,3436.4
1.2116,346.5,836.8,1621.2,2470.7,3350.2
1.2216,420.3,1091.3,1906.2,2714.7,3513.3
1.2316,377.7,870.0,1737.4,2583.8,3417.5
1.2416,317.2,821.5,1638.9,2468.4,3337.7
1.2516,370.4,925.9,1778.9,2603.5,3436.4
1.2616,346.5,836.8,1621.2,2470.7,3350.2
1.2716,420.3,1091.3,1906.2,2714.7,3513.3
1.2816,377.7,870.0,1737.4,2583.8,3417.5
1.2916,317.2,821.5,1638.9,2468.4,3337.7
1.3016,370.4,925.9,1778.9,2603.5,3436.4
1.3116,346.5,836.8,1621.2,2470.7,3350.2
1.3216,420.3,1091.3,1906.2,2714.7,3513.3
1.3316,377.7,870.0,1737.4,2583.8,3417.5
1.3416,317.2,821.5,1638.9,2468.4,3337.7
1.3516,370.4,925.9,1778.9,2603.5,3436.4
1.3616,346.5,836.8,1621.2,2470.7,3350.2
1.3716,420.3,1091.3,1906.2,2714.7,3513.3
1.3816,377.7,870.0,1737.4,2583.8,3417.5
1.3916,317.2,821.5,1638.9,2468.4,3337.7
1.4016,370.4,925.9,1778.9,2603.5,3436.4
1.4116,346.5,836.8,1621.2,2470.7,3350.2
1.4216,420.3,1091.3,1906.2,2714.7,3513.3
1.4316,377.7,870.0,1737.4,2583.8,3417.5
1.4416,317.2,821.5,1638.9,2468.4,3337.7
1.4516,370.4,925.9,1778.9,2603.5,3436.4
1.4616,346.5,836.8,1621.2,2470.7,3350.2
1.4716,420.3,1091.3,1906.2,2714.7,3513.3
1.4816,377.7,870.0,1737.4,2583.8,3417.5
1.4916,317.2,821.5,1638.9,2468.4,3337.7
1.5016,370.4,925.9,1778.9,2603.5,3436.4
1.5116,346.5,836.8,1621.2,2470.7,3350.2
1.5216,420.3,1091.3,1906.2,2714.7,3513.3
1.5316,377.7,870.0,1737.4,2583.8,3417.5
1.5416,317.2,821.5,1638.9,2468.4,3337.7
1.5516,370.4,925.9,1778.9,2603.5,3436.4
1.5616,346.5,836.8,1621.2,2470.7,3350.2
1.5716,420.3,1091.3,1906.2,2714.7,3513.3
1.5816,377.7,870.0,1737.4,2583.8,3417.5
1.5916,317.2,821.5,1638.9,2468.4,3337.7
1.6016,370.4,925.9,1778.9,2603.5,3436.4
1.6116,346.5,836.8,1621.2,2470.7,3350.2
1.6216,420.3,1091.3,1906.2,2714.7,3513.3
1.6316,377.7,870.0,1737.4,2583.8,3417.5
1.6416,317.2,821.5,1638.9,2468.4,3337.7
1.6516,370.4,925.9,1778.9,2603.5,3436.4
1.6616,346.5,836.8,1621.2,2470.7,3350.2
1.6716,420.3,1091.3,1906.2,2714.7,3513.3
1.6816,377.7,870.0,1737.4,2583.8,3417.5
1.6916,317.2,821.5,1638.9,2468.4,3337.7
1.7016,370.4,925.9,1778.9,2603.5,3436.4
1.7116,346.5,836.8,1621.2,2470.7,3350.2
1.7216,420.3,1091.3,1906.2,2714.7,3513.3
1.7316,377.7,870.0,1737.4,2583.8,3417.5
1.7416,317.2,821.5,1638.9,2468.4,3337.7
1.7516,370.4,925.9,1778.9,2603.5,3436.4
1.7616,346.5,836.8,1621.2,2470.7,3350.2
1.7716,420.3,1091.3,1906.2,2714.7,3513.3
1.7816,377.7,870.0,1737.4,2583.8,3417.5
1.7916,317.2,821.5,1638.9,2468.4,3337.7
1.8016,370.4,925.9,1778.9,2603.5,3436.4
1.8116,346.5,836.8,1621.2,2470.7,3350.2
1.8216,420.3,1091.3,1906.2,2714.7,3513.3
1.8316,377.7,870.0,1737.4,2583.8,3417.5
1.8416,317.2,821.5,1638.9,2468.4,3337.7
1.8516,370.4,925.9,1778.9,2603.5,3436.4
1.8616,346.5,836.8,1621.2,2470.7,3350.2
1.8716,420.3,1091.3,1906.2,2714.7,3513.3
1.8816,377.7,870.0,1737.4,2583.8,3417.5
1.8916,317.2,821.5,1638.9,2468.4,3337.7
1.9016,370.4,925.9,1778.9,2603.5,3436.4
1.9116,346.5,836.8,1621.2,2470.7,3350.2
1.9216,420.3,1091.3,1906.2,2714.7,3513.3
1.9316,377.7,870.0,1737.4,2583.8,3417.5
1.9416,317.2,821.5,1638.9,2468.4,3337.7
1.9516,370.4,925.9,1778.9,2603.5,3436.4
1.9616,346.5,836.8,1621.2,2470.7,3350.2
1.9716,420.3,1091.3,1906.2,2714.7,3513.3
1.9816,377.7,870.0,1737.4,2583.8,3417.5
