time_s,F1,F2,F3,F4,F5
1.1216,475.4,709.8,1581.2,1811.5,2489.6
1.1316,728.4,1000.7,1843.6,2539.3,3293.5
1.1416,723.9,1066.8,1831.7,2551.2,3260.5
1.1516,498.2,712.4,1631.8,1806.9,2511.6
1.1616,749.8,1208.6,1805.1,2545.6,3299.5
1.1716,475.4,709.8,1581.2,1811.5,2489.6
1.1816,728.4,1000.7,1843.6,2539.3,3293.5
1.1916,723.9,1066.8,1831.7,2551.2,3260.5
1.2016,498.2,712.4,1631.8,1806.9,2511.6
1.2116,749.8,1208.6,1805.1,2545.6,3299.5
1.2216,475.4,709.8,1581.2,1811.5,2489.6
1.2316,728.4,1000.7,1843.6,2539.3,3293.5
1.2416,723.9,1066.8,1831.7,2551.2,3260.5
1.2516,498.2,712.4,1631.8,1806.9,2511.6
1.2616,749.8,1208.6,1805.1,2545.6,3299.5
1.2716,475.4,709.8,1581.2,1811.5,2489.6
1.2816,728.4,1000.7,1843.6,2539.3,3293.5
1.2916,723.9,1066.8,1831.7,2551.2,3260.5
1.3016,498.2,712.4,1631.8,1806.9,2511.6
1.3116,749.8,1208.6,1805.1,2545.6,3299.5
1.3216,475.4,709.8,1581.2,1811.5,2489.6
1.3316,728.4,1000.7,1843.6,2539.3,3293.5
1.3416,723.9,1066.8,1831.7,2551.2,3260.5
1.3516,498.2,712.4,1631.8,1806.9,2511.6
1.3616,749.8,1208.6,1805.1,2545.6,3299.5
1.3716,475.4,709.8,1581.2,1811.5,2489.6
1.3816,728.4,1000.7,1843.6,2539.3,3293.5
1.3916,723.9,1066.8,1831.7,2551.2,3260.5
1.4016,498.2,712.4,1631.8,1806.9,2511.6
1.4116,749.8,1208.6,1805.1,2545.6,3299.5
1.4216,475.4,709.8,1581.2,1811.5,2489.6
1.4316,728.4,1000.7,1843.6,2539.3,3293.5
1.4416,723.9,1066.8,1831.7,2551.2,3260.5
1.4516,498.2,712.4,1631.8,1806.9,2511.6
1.4616,749.8,1208.6,1805.1,2545.6,3299.5
1.4716,475.4,709.8,1581.2,1811.5,2489.6
1.4816,728.4,1000.7,1843.6,2539.3,3293.5
1.4916,723.9,1066.8,1831.7,2551.2,3260.5
1.5016,498.2,712.4,1631.8,1806.9,2511.6
1.5116,749.8,1208.6,1805.1,2545.6,3299.5
1.5216,475.4,709.8,1581.2,1811.5,2489.6
1.5316,728.4,1000.7,1843.6,2539.3,3293.5
1.5416,723.9,1066.8,1831.7,2551.2,3260.5
1.5516,498.2,712.4,1631.8,1806.9,2511.6
1.5616,749.8,1208.6,1805.1,2545.6,3299.5
1.5716,475.4,709.8,1581.2,1811.5,2489.6
1.5816,728.4,1000.7,1843.6,2539.3,3293.5
1.5916,723.9,1066.8,1831.7,2551.2,3260.5
1.6016,498.2,712.4,1631.8,1806.9,2511.6
1.6116,749.8,1208.6,1805.1,2545.6,3299.5
1.6216,475.4,709.8,1581.2,1811.5,2489.6
1.6316,728.4,1000.7,1843.6,2539.3,3293.5
1.6416,723.9,1066.8,1831.7,2551.2,3260.5
1.6516,498.2,712.4,1631.8,1806.9,2511.6
1.6616,749.8,1208.6,1805.1,2545.6,3299.5
1.6716,475.4,709.8,1581.2,1811.5,2489.6
1.6816,728.4,1000.7,1843.6,2539.3,3293.5
1.6916,723.9,1066.8,1831.7,2551.2,3260.5
1.7016,498.2,712.4,1631.8,1806.9,2511.6
1.7116,749.8,1208.6,1805.1,2545.6,3299.5
1.7216,475.4,709.8,1581.2,1811.5,2489.6
1.7316,728.4,1000.7,1843.6,2539.3,3293.5
1.7416,723.9,1066.8,1831.7,2551.2,3260.5
1.7516,498.2,712.4,1631.8,1806.9,2511.6
1.7616,749.8,1208.6,1805.1,2545.6,3299.5
1.7716,475.4,709.8,1581.2,1811.5,2489.6
1.7816,728.4,1000.7,1843.6,2539.3,3293.5
1.7916,723.9,1066.8,1831.7,2551.2,3260.5
1.8016,498.2,712.4,1631.8,1806.9,2511.6
1.8116,749.8,1208.6,1805.1,2545.6,3299.5
1.8216,475.4,709.8,1581.2,1811.5,2489.6
1.8316,728.4,1000.7,1843.6,2539.3,3293.5
1.8416,723.9,1066.8,1831.7,2551.2,3260.5
1.8516,498.2,712.4,1631.8,1806.9,2511.6
1.8616,749.8,1208.6,1805.1,2545.6,3299.5
1.8716,475.4,709.8,1581.2,1811.5,2489.6
1.8816,728.4,1000.7,1843.6,2539.3,3293.5
1.8916,723.9,1066.8,1831.7,2551.2,3260.5
1.9016,498.2,712.4,1631.8,1806.9,2511.6
1.9116,749.8,1208.6,1805.1,2545.6,3299.5
1.9216,475.4,709.8,1581.2,1811.5,2489.6
1.9316,728.4,1000.7,1843.6,2539.3,3293.5
1.9416,723.9,1066.8,1831.7,2551.2,3260.5
1.9516,498.2,712.4,1631.8,1806.9,2511.6
1.9616,749.8,1208.6,1805.1,2545.6,3299.5
1.9716,475.4,709.8,1581.2,1811.5,2489.6
1.9816,728.4,1000.7,1843.6,2539.3,3293.5
